                                                             9 Jul 2020 11:53:42
Sensor-Camera


      Time (UTCG)          processing_integral (HMS)    processing_integral Rate
2 Jul 2020 08:19:20.000               -216:23:17.920                  -12.000000
2 Jul 2020 08:19:30.000               -216:25:17.920                  -12.000000
2 Jul 2020 08:19:40.000               -216:27:17.920                  -12.000000
2 Jul 2020 08:19:50.000               -216:29:17.920                  -12.000000
2 Jul 2020 08:20:00.000               -216:31:17.920                  -12.000000
2 Jul 2020 08:20:10.000               -216:32:47.286                    0.000000
2 Jul 2020 08:20:20.000               -216:32:47.286                    0.000000
2 Jul 2020 08:20:30.000               -216:32:47.286                    0.000000
2 Jul 2020 08:20:40.000               -216:32:47.286                    0.000000
2 Jul 2020 08:20:50.000               -216:32:47.286                    0.000000
2 Jul 2020 08:21:00.000               -216:32:47.286                    0.000000
2 Jul 2020 08:21:10.000               -216:32:47.286                    0.000000
2 Jul 2020 08:21:20.000               -216:32:47.286                    0.000000
2 Jul 2020 08:21:30.000               -216:32:47.286                    0.000000
2 Jul 2020 08:21:40.000               -216:32:47.286                    0.000000
2 Jul 2020 08:21:50.000               -216:32:47.286                    0.000000
2 Jul 2020 08:22:00.000               -216:32:47.286                    0.000000
2 Jul 2020 08:22:10.000               -216:32:47.286                    0.000000
2 Jul 2020 08:22:20.000               -216:32:47.286                    0.000000
2 Jul 2020 08:22:30.000               -216:32:47.286                    0.000000
2 Jul 2020 08:22:40.000               -216:32:47.286                    0.000000
2 Jul 2020 08:22:50.000               -216:32:47.286                    0.000000
2 Jul 2020 08:23:00.000               -216:32:47.286                    0.000000
2 Jul 2020 08:23:10.000               -216:32:47.286                    0.000000
2 Jul 2020 08:23:20.000               -216:32:47.286                    0.000000
2 Jul 2020 08:23:30.000               -216:32:47.286                    0.000000
2 Jul 2020 08:23:40.000               -216:32:47.286                    0.000000
2 Jul 2020 08:23:50.000               -216:32:47.286                    0.000000
2 Jul 2020 08:24:00.000               -216:32:47.286                    0.000000
2 Jul 2020 08:24:10.000               -216:32:47.286                    0.000000
2 Jul 2020 08:24:20.000               -216:32:47.286                    0.000000
2 Jul 2020 08:24:30.000               -216:32:47.286                    0.000000
2 Jul 2020 08:24:40.000               -216:32:47.286                    0.000000
2 Jul 2020 08:24:50.000               -216:32:47.286                    0.000000
2 Jul 2020 08:25:00.000               -216:32:47.286                    0.000000
2 Jul 2020 08:25:10.000               -216:32:47.286                    0.000000
2 Jul 2020 08:25:20.000               -216:32:47.286                    0.000000
2 Jul 2020 08:25:30.000               -216:32:47.286                    0.000000
2 Jul 2020 08:25:40.000               -216:32:47.286                    0.000000
2 Jul 2020 08:25:50.000               -216:32:47.286                    0.000000
2 Jul 2020 08:26:00.000               -216:32:47.286                    0.000000
2 Jul 2020 08:26:10.000               -216:32:47.286                    0.000000
2 Jul 2020 08:26:20.000               -216:32:47.286                    0.000000
2 Jul 2020 08:26:30.000               -216:32:47.286                    0.000000
2 Jul 2020 08:26:40.000               -216:32:47.286                    0.000000
2 Jul 2020 08:26:50.000               -216:32:47.286                    0.000000
2 Jul 2020 08:27:00.000               -216:32:47.286                    0.000000
2 Jul 2020 08:27:10.000               -216:34:10.268                  -12.000000
2 Jul 2020 08:27:20.000               -216:36:10.268                  -12.000000
2 Jul 2020 08:27:30.000               -216:38:10.268                  -12.000000
2 Jul 2020 08:27:40.000               -216:40:10.268                  -12.000000
2 Jul 2020 08:27:50.000               -216:42:10.268                  -12.000000
2 Jul 2020 08:28:00.000               -216:44:10.268                  -12.000000
2 Jul 2020 08:28:10.000               -216:46:10.268                  -12.000000
2 Jul 2020 08:28:20.000               -216:46:32.398                    0.000000
2 Jul 2020 08:28:30.000               -216:46:32.398                    0.000000
2 Jul 2020 08:28:40.000               -216:46:32.398                    0.000000
2 Jul 2020 08:28:50.000               -216:46:32.398                    0.000000
2 Jul 2020 08:29:00.000               -216:46:32.398                    0.000000
2 Jul 2020 08:29:10.000               -216:46:32.398                    0.000000
2 Jul 2020 08:29:20.000               -216:48:05.185                  -12.000000
2 Jul 2020 08:29:30.000               -216:50:05.185                  -12.000000
2 Jul 2020 08:29:40.000               -216:52:05.185                  -12.000000
2 Jul 2020 08:29:50.000               -216:54:05.185                  -12.000000
2 Jul 2020 08:30:00.000               -216:56:05.185                  -12.000000
2 Jul 2020 08:30:10.000               -216:58:05.185                  -12.000000
2 Jul 2020 08:30:20.000               -217:00:05.185                  -12.000000
2 Jul 2020 08:30:30.000               -217:00:42.509                    0.000000
2 Jul 2020 08:30:40.000               -217:00:42.509                    0.000000
2 Jul 2020 08:30:50.000               -217:00:42.509                    0.000000
2 Jul 2020 08:31:00.000               -217:00:42.509                    0.000000
2 Jul 2020 08:31:10.000               -217:00:42.509                    0.000000
2 Jul 2020 08:31:20.000               -217:00:42.509                    0.000000
2 Jul 2020 08:31:30.000               -217:00:42.509                    0.000000
2 Jul 2020 08:31:40.000               -217:00:42.509                    0.000000
2 Jul 2020 08:31:50.000               -217:00:42.509                    0.000000
2 Jul 2020 08:32:00.000               -217:01:38.198                  -12.000000
2 Jul 2020 08:32:10.000               -217:03:38.198                  -12.000000
2 Jul 2020 08:32:20.000               -217:05:38.198                  -12.000000
2 Jul 2020 08:32:30.000               -217:07:38.198                  -12.000000
2 Jul 2020 08:32:40.000               -217:09:38.198                  -12.000000
2 Jul 2020 08:32:50.000               -217:11:38.198                  -12.000000
2 Jul 2020 08:33:00.000               -217:13:38.198                  -12.000000
2 Jul 2020 08:33:10.000               -217:13:57.576                    0.000000
2 Jul 2020 08:33:20.000               -217:13:57.576                    0.000000
2 Jul 2020 08:33:30.000               -217:13:57.576                    0.000000
2 Jul 2020 08:33:40.000               -217:13:57.576                    0.000000
2 Jul 2020 08:33:50.000               -217:13:57.576                    0.000000
2 Jul 2020 08:34:00.000               -217:13:57.576                    0.000000
2 Jul 2020 08:34:10.000               -217:13:57.576                    0.000000
2 Jul 2020 08:34:20.000               -217:13:57.576                    0.000000
2 Jul 2020 08:34:30.000               -217:13:57.576                    0.000000
2 Jul 2020 08:34:40.000               -217:13:57.576                    0.000000
2 Jul 2020 08:34:50.000               -217:13:57.576                    0.000000
2 Jul 2020 08:35:00.000               -217:13:57.576                    0.000000
2 Jul 2020 08:35:10.000               -217:13:57.576                    0.000000
2 Jul 2020 08:35:20.000               -217:13:57.576                    0.000000
2 Jul 2020 08:35:30.000               -217:13:57.576                    0.000000
2 Jul 2020 08:35:40.000               -217:13:57.576                    0.000000
2 Jul 2020 08:35:50.000               -217:13:57.576                    0.000000
2 Jul 2020 08:36:00.000               -217:13:57.576                    0.000000
2 Jul 2020 08:36:10.000               -217:13:57.576                    0.000000
2 Jul 2020 08:36:20.000               -217:13:57.576                    0.000000
2 Jul 2020 08:36:30.000               -217:13:57.576                    0.000000
2 Jul 2020 08:36:40.000               -217:13:57.576                    0.000000
2 Jul 2020 08:36:50.000               -217:13:57.576                    0.000000
2 Jul 2020 08:37:00.000               -217:13:57.576                    0.000000
2 Jul 2020 08:37:10.000               -217:13:57.576                    0.000000
2 Jul 2020 08:37:20.000               -217:13:57.576                    0.000000
2 Jul 2020 08:37:30.000               -217:13:57.576                    0.000000
2 Jul 2020 08:37:40.000               -217:13:57.576                    0.000000
2 Jul 2020 08:37:50.000               -217:13:57.576                    0.000000
2 Jul 2020 08:38:00.000               -217:13:57.576                    0.000000
2 Jul 2020 08:38:10.000               -217:13:57.576                    0.000000
2 Jul 2020 08:38:20.000               -217:13:57.576                    0.000000
2 Jul 2020 08:38:30.000               -217:13:57.576                    0.000000
2 Jul 2020 08:38:40.000               -217:13:57.576                    0.000000
2 Jul 2020 08:38:50.000               -217:13:57.576                    0.000000
2 Jul 2020 08:39:00.000               -217:13:57.576                    0.000000
2 Jul 2020 08:39:10.000               -217:13:57.576                    0.000000
2 Jul 2020 08:39:20.000               -217:13:57.576                    0.000000
2 Jul 2020 08:39:30.000               -217:14:35.858                  -12.000000
2 Jul 2020 08:39:40.000               -217:16:35.858                  -12.000000
2 Jul 2020 08:39:50.000               -217:18:35.858                  -12.000000
2 Jul 2020 08:40:00.000               -217:20:35.858                  -12.000000
2 Jul 2020 08:40:10.000               -217:22:35.858                  -12.000000
2 Jul 2020 08:40:20.000               -217:24:35.858                  -12.000000
2 Jul 2020 08:40:30.000               -217:26:35.858                  -12.000000
2 Jul 2020 08:40:40.000               -217:28:35.858                  -12.000000
2 Jul 2020 08:40:50.000               -217:30:35.858                  -12.000000
2 Jul 2020 08:41:00.000               -217:32:35.858                  -12.000000
